Query,URI,Title,Definition,Synonyms,Parent_URI,Children
Working,http://id.who.int/icd/entity/1567238085,Examination or observation following work accident,,,,[]
Working,http://id.who.int/icd/entity/711771759,Non-melanin pigmentation due to substance encountered at work,"Pigmentation of the skin from exposure to chemicals such as picric acid, dinitrophenol and chemical dyes.",,,[]
Working,http://id.who.int/icd/entity/100430224,Dermatoses arising through work or occupation,,,,[]
Working,http://id.who.int/icd/entity/1703971915,Doing most important work or school task [WHODAS],"Because of your health condition, in the past 30 days, how much difficulty did you have in doing your most important work/school tasks well?",,,[]
Working,http://id.who.int/icd/entity/801119953,"Type of sport or exercise activity, mustering or stock work",,,,[]
Working,http://id.who.int/icd/entity/1514880985,"Tool, machine, apparatus mainly used for work-related activity",,,,[]
Working,http://id.who.int/icd/entity/330500290,Getting all needed housework done [WHODAS],"Because of your health condition, in the past 30 days, how much difficulty did you have in getting all the household work done that you need to do?",,,[]
Working,http://id.who.int/icd/entity/1906066673,Getting all needed work or school work done [WHODAS],"Because of your health condition, in the past 30 days, how much difficulty did you have in getting all the work done that you need to do?",,,[]
Working,http://id.who.int/icd/entity/941746769,Examination or observation following accident other than work or transport,,,,[]
Working,http://id.who.int/icd/entity/1190985359,Getting household work done quickly [WHODAS],"Because of your health condition, in the past 30 days, how much difficulty did you have in getting your household work done as quickly as needed?",,,[]
Working,http://id.who.int/icd/entity/467103274,Rat or mouse trap used for work-related activity,,,,[]
Working,http://id.who.int/icd/entity/1903803489,Getting remunerative work or school work done quickly [WHODAS],"Because of your health condition, in the past 30 days, how much difficulty did you have in getting your work done as quickly as needed?",,,[]
Working,http://id.who.int/icd/entity/756278911,"Circadian rhythm sleep-wake disorder, shift work type","Circadian rhythm sleep-wake disorder, shift work type is characterised by complaints of insomnia and/or excessive sleepiness that occur as a result of work shifts that overlap with all or a portion of conventional nighttime sleep periods. The disorder is also associated with a reduction in total sleep time. The symptoms should have persisted for at least several months and result in significant distress or mental, physical, social, occupational or academic impairment.",,,[]
Working,http://id.who.int/icd/entity/846169667,Undetermined cerebral ischaemic stroke due to incomplete aetiologic work-up,This is a sudden loss of brain function due to a lack of adequate blood flow. It is of an uncertain nature because of a lack of diagnostic testing.,,,[]
Working,http://id.who.int/icd/entity/440917684,Irritant contact dermatitis due to wet work,"Irritant contact dermatitis caused by prolonged or repetitive wet work. It usually affects predominantly the skin of the hands and wrists but may affect other sites if clothing is repeatedly drenched. Although water and sweat alone (especially from under occlusive protection gloves) may be responsible, the risk is increased by exposure to defatting agents and irritants including soaps, detergents and cooling fluids. It is seen commonly in those looking after dependent relatives, especially young mothers. Professions or occupational sectors where there are substantial risks include health care, hairdressing, cleaning, catering and food-processing.",Irritant contact eczema due to wet work; irritant contact dermatitis due to detergents,,[]
Working,http://id.who.int/icd/entity/1614716959,Cerebral ischaemic stroke of unknown cause,"This is a sudden loss of brain function due to a lack of adequate blood flow. It is of an uncertain nature, and approximately 30% of examined events fall into this category.","cryptogenic stroke; occlusion and stenosis of cerebral and precerebral arteries, resulting in cerebral infarction; cerebral infarct; cerebral infarction NOS; cerebrovascular ischaemic stroke; ischaemic apoplexia; ischaemic cerebrovascular accident; ischaemic stroke NOS; cerebral ischaemic stroke due to cryptogenic mechanism despite aetiologic work-up; ischaemic CVA - [cerebrovascular accident]",,[]
Working,http://id.who.int/icd/entity/1968218525,"Pick-up truck, goods or work van, ambulance, motor home as mode of transport of person injured in transport related event",,,,[]
Working,http://id.who.int/icd/entity/227633037,"Pick-up truck, goods or work van, ambulance or motor home as counterpart in land transport crash",,,,[]
Storage,http://id.who.int/icd/entity/396058882,Disorders of iron metabolism,This refers to any disorders of the set of chemical reactions maintaining human homeostasis of iron. The control of this necessary but potentially toxic substance is an important part of many aspects of human health and disease.,iron storage disease; iron storage disorder,,[]
Storage,http://id.who.int/icd/entity/1187107383,Glycogen storage disease,"The term Glycogen storage disease characterises a group of heterogeneous diseases resulting from defects in the process of glycogen synthesis or breakdown within muscles, liver, and other cell types.",Glycogenosis; GSD - [Glycogen storage disease]; glycogen thesaurismosis; diffuse glycogenosis; generalised glycogen storage disease; generalised glycogenosis; generalised glycogen storage disease of infants; glycogen synthase deficiency,,[]
Storage,http://id.who.int/icd/entity/603501588,"Lipid storage disease, not elsewhere classified",,lipid storage disorder,,[]
Storage,http://id.who.int/icd/entity/468161208,Wilson disease,"Wilson disease is an autosomal recessive disorder of copper metabolism characterised by the toxic accumulation of copper, mainly in the liver and central nervous system that may present as hepatic, neurologic or psychiatric forms.",Copper retention; Copper storage disease; Hepatocerebral degeneration; Kinnier-Wilson disease; Neurohepatic degeneration; Progressive hepatolenticular degeneration; lenticular degenerative disease; Wilson's syndrome; lenticular syndrome; Westphal-Strumpell Syndrome,,[]
Storage,http://id.who.int/icd/entity/656131403,Lysosomal diseases,,Lysosomal storage disorders,,[]
Storage,http://id.who.int/icd/entity/733715856,Cystinosis,"Cystinosis is a metabolic disease characterised by an accumulation of cystine inside the lysosomes of different tissues due to a defect in cystine transport out of lysosomes. There are three clinical forms : infantile, juvenile and ocular. The infantile form is severe, multisystem disease, with impaired proximal tubular reabsorptive capacity, with severe fluid-electrolyte balance alterations, cystine deposits in various organs and progression towards renal failure after 6 years of age. Juvenile cystinosis appear around 8 years of age and has an intermediate clinical picture with end-stage renal disease occurring after the age of 15.The ocular, adult form presents with photophobia.",Protein defect of cystine transport; Cystine storage disease; Cystine diathesis,,[]
Storage,http://id.who.int/icd/entity/1366602484,Sulfuric acid,,storage battery acid; battery fluid; battery acid; sulphuric acid,,[]
Storage,http://id.who.int/icd/entity/1376997268,Cutaneous reactions to food mites,"Reactions caused by mites which infest stored food products such as grains, flour, nuts and dried fruits. The eruptions provoked by such mites generally consist of multiple intensely pruritic papules or papulovesicles on exposed skin, particularly the head and neck.",Storage mite reaction,,[]
Storage,http://id.who.int/icd/entity/1556875179,Cerebrotendinous xanthomatosis,"Cerebrotendinous xanthomatosis is an anomaly of bile acid synthesis characterised by neonatal cholestasis, childhood-onset cataract, adolescent to young adult-onset tendon xanthomata, and brain xanthomata with adult-onset neurologic dysfunction.",Sterol 27-hydroxylase deficiency; Van Bogaert-Scherer-Epstein disease; Cholestanol storage disease; CTX - [Cerebrotendinous xanthomatosis],,[]
Storage,http://id.who.int/icd/entity/1303938042,Assimilation functions,Functions by which nutrients are converted into components of the living body.,,,[]
Storage,http://id.who.int/icd/entity/1586354843,Glycogen storage liver disease,,hepatomegalia glycogenica diffusa; liver glycogen disease; liver phosphorylase deficiency,,[]
Storage,http://id.who.int/icd/entity/1427054474,Glycogen storage disease due to acid maltase deficiency,"Glycogen storage disease type 2 (GSD II), or Pompe disease, is a lysosomal storage disease which particularly affects the skeletal and respiratory muscles with varying degrees of gravity and which, in the infantile form, is associated with hypertrophic cardiomyopathy. The infantile form of the disease starts before the age of 3 months with major hypotonia, sucking and swallowing difficulties, hypertrophic cardiomyopathy and progressive hepatomegaly. The adult form results in progressive limb-girdle myopathy beginning with the lower limbs, and affects the respiratory system. A large spectrum of intermediate forms exists between these two extremes.","Glycogen storage disease type 2; Glycogenosis type 2; GSD type 2; Acid maltase deficiency; Pompe disease; Acid alpha-1,4-glucosidase deficiency; alpha-glucosidase deficiency; deficiency of amyloglucosidase",,[]
Storage,http://id.who.int/icd/entity/523888904,Glycogen storage disease due to glucose-6-phosphate system deficiency,"Glycogenosis due to glucose-6-phosphatase (G6P) deficiency or glycogen storage disease, (GSD), type 1, is a group of inherited metabolic diseases, including types a and b (see these terms), and characterised by poor tolerance to fasting, growth retardation and hepatomegaly resulting from accumulation of glycogen and fat in the liver.",Glycogen storage disease type 1; Glycogenosis type 1; GSD type 1; Hepatorenal glycogenosis; Von Gierke disease; HERS - [hepatorenal glycogen storage disease]; glycogen storage disease of liver and kidney; hepatorenal glycogen storage disease,,[]
